
STATUS ,61, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.113862752914429,detik


STATUS ,62, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.179656982421875,detik


STATUS ,63, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.247950077056885,detik


STATUS ,64, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.315098762512207,detik


STATUS ,65, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.379616975784302,detik


STATUS ,66, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.447598934173584,detik


STATUS ,68, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.5788960456848145,detik


STATUS ,69, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.646686792373657,detik


STATUS ,70, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.712841987609863,detik


STATUS ,71, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.779965877532959,detik


STATUS ,72, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.846534729003906,detik


STATUS ,73, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.912948846817017,detik


STATUS ,74, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,4.981632947921753,detik


STATUS ,75, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.049423933029175,detik


STATUS ,76, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.111593961715698,detik


STATUS ,77, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.180400133132935,detik


STATUS ,78, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.247086048126221,detik


STATUS ,79, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.315664768218994,detik


STATUS ,80, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.381095886230469,detik


STATUS ,81, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.446141958236694,detik


STATUS ,82, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.510913848876953,detik


STATUS ,83, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.577968120574951,detik


STATUS ,84, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.647449016571045,detik


STATUS ,85, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.712005138397217,detik


STATUS ,86, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.778576135635376,detik


STATUS ,87, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.846631765365601,detik


STATUS ,88, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.912044048309326,detik


STATUS ,89, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,5.9806969165802,detik


STATUS ,90, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.046899795532227,detik


STATUS ,91, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.114685773849487,detik


STATUS ,92, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.178405046463013,detik


STATUS ,93, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.245428800582886,detik


STATUS ,94, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.320992946624756,detik


STATUS ,95, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.376956939697266,detik


STATUS ,96, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.4462010860443115,detik


STATUS ,97, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.509944915771484,detik


STATUS ,98, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.580850839614868,detik


STATUS ,99, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.646485805511475,detik


STATUS ,100, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.713389873504639,detik


STATUS ,101, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.779171943664551,detik


STATUS ,102, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.844974994659424,detik


STATUS ,103, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.912433862686157,detik


STATUS ,104, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,6.97983980178833,detik


STATUS ,105, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.045223951339722,detik


STATUS ,106, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.109828948974609,detik


STATUS ,107, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.1792378425598145,detik


STATUS ,108, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.245666027069092,detik


STATUS ,109, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.312869071960449,detik


STATUS ,110, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.379854917526245,detik


STATUS ,111, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.444927930831909,detik


STATUS ,112, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.509743928909302,detik


STATUS ,113, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.577614068984985,detik


STATUS ,114, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.646161794662476,detik


STATUS ,115, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.715836763381958,detik


STATUS ,116, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.7783191204071045,detik


STATUS ,117, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.8446807861328125,detik


STATUS ,118, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.911909818649292,detik


STATUS ,119, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,7.976093769073486,detik


STATUS ,120, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.045706987380981,detik


STATUS ,121, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.110587120056152,detik


STATUS ,122, : siswa melihat diluar lembar jawaban (tidak fokus),dengan durasi,8.178180932998657,detik


